# Absorption Cross-sections (XS) & Absorbance
# HITRAN. Molecule CO2. Isotopologue(s): 626.
# Wavenumber range: 158-14076 cm-1, T: 267.45 K, P: 0.0592154 atm, step: 1 cm-1, Profile: Voigt, Wing: 50 HW, Scut: 1e-28 cm/mol
# XS in HITRAN-compatible units. Absorbance for path=1m in PNNL-compatible units. Definition in Eqs(7)-(9) of https://hitran.iao.ru/home.sim-theory.sp-functions.
# WN,cm-1      XS,cm**2/molecule   Absorbance,1/(ppm*m) (FORMAT F12.6,3X,E17.10,3X,E17.10)

 8170.000000    1.4049943669E-27    2.1600402534E-09
 8171.000000    1.8444380378E-26    2.8356415518E-08
 8172.000000    0.0000000000E+00    0.0000000000E+00
 8173.000000    6.9738004500E-27    1.0721530311E-08
 8174.000000    2.4593805956E-26    3.7810550778E-08
 8175.000000    4.4126346375E-27    6.7839905024E-09
 8176.000000    1.5093643980E-25    2.3204988815E-07
 8177.000000    3.4105747197E-27    5.2434222198E-09
 8178.000000    2.0432370814E-23    3.1412754721E-05
 8179.000000    3.0563916748E-27    4.6989007242E-09
 8180.000000    1.4196260164E-24    2.1825349713E-06
 8181.000000    3.0314974513E-27    4.6606283111E-09
 8182.000000    1.8449748735E-24    2.8364668836E-06
 8183.000000    3.3193607720E-27    5.1031897724E-09
 8184.000000    3.1117273346E-24    4.7839738428E-06
 8185.000000    4.0742948983E-27    6.2638265266E-09
 8186.000000    8.7289627665E-26    1.3419919247E-07
 8187.000000    8.3801381996E-27    1.2883635883E-08
 8188.000000    1.5716158350E-26    2.4162043255E-08
 8189.000000    1.5332528140E-26    2.3572249648E-08
 8190.000000    9.0674655112E-28    1.3940333828E-09
 8191.000000    1.2025169210E-24    1.8487511524E-06
 8192.000000    4.1153694385E-27    6.3269745806E-09
 8193.000000    4.5512013063E-27    6.9970230877E-09
 8194.000000    2.0967478120E-27    3.2235429423E-09
 8195.000000    2.9703160474E-26    4.5665679373E-08
 8196.000000    5.5098794032E-26    8.4708960999E-08
 8197.000000    9.3798681388E-27    1.4420622053E-08
 8198.000000    1.6763689801E-26    2.5772519535E-08
 8199.000000    7.6510170781E-26    1.1762684078E-07
 8200.000000    3.3174283527E-23    5.1002188683E-05
 8201.000000    2.6397214879E-25    4.0583114112E-07
 8202.000000    1.1926885863E-25    1.8336410572E-07
 8203.000000    1.3537991369E-25    2.0813326372E-07
 8204.000000    5.1656491327E-25    7.9416760130E-07
 8205.000000    6.4565498316E-25    9.9263085059E-07
 8206.000000    4.9775938363E-26    7.6525595442E-08
 8207.000000    8.1448158334E-25    1.2521850957E-06
 8208.000000    1.4025637900E-25    2.1563034813E-07
 8209.000000    1.2754829116E-25    1.9609291657E-07
 8210.000000    5.8435701998E-27    8.9839127851E-09
 8211.000000    1.2666405275E-29    1.9473348723E-11
 8212.000000    1.8368342751E-26    2.8239515165E-08
 8213.000000    9.5619430456E-29    1.4700544263E-10
 8214.000000    3.4865482380E-28    5.3602240103E-10
 8215.000000    1.3670044771E-27    2.1016345452E-09
 8216.000000    2.8930477847E-29    4.4477756050E-11
 8217.000000    6.6857173082E-28    1.0278630897E-09
 8218.000000    1.5719886168E-27    2.4167774408E-09
 8219.000000    1.9438630586E-28    2.9884977142E-10
 8220.000000    3.2488128001E-28    4.9947292243E-10
 8221.000000    3.9324589128E-28    6.0457676891E-10
 8222.000000    2.2549647950E-27    3.4667859475E-09
 8223.000000    6.1435077002E-28    9.4450371068E-10
 8224.000000    2.1376888937E-28    3.2864858170E-10
 8225.000000    6.3778241468E-26    9.8052755309E-08
 8226.000000    3.7201719122E-28    5.7193973653E-10
 8227.000000    8.9220778857E-29    1.3716814695E-10
 8228.000000    1.2468140142E-27    1.9168535638E-09
 8229.000000    5.4171897904E-28    8.3283949629E-10
 8230.000000    1.4225802807E-27    2.1870768613E-09
 8231.000000    1.1777016267E-27    1.8106000851E-09
 8232.000000    2.8682793399E-26    4.4096965643E-08
 8233.000000    8.3536941532E-29    1.2842980770E-10
 8234.000000    1.6070262490E-27    2.4706443442E-09
 8235.000000    1.1107546583E-27    1.7076757246E-09
 8236.000000    9.8123500979E-29    1.5085520407E-10
 8237.000000    1.0910180637E-25    1.6773326573E-07
 8238.000000    1.1195285034E-27    1.7211646460E-09
 8239.000000    6.4745793440E-27    9.9540271029E-09
 8240.000000    4.2350903467E-27    6.5110336680E-09
 8241.000000    4.9842097839E-27    7.6627309111E-09
 8242.000000    4.7598857928E-26    7.3178549015E-08
 8243.000000    5.7475154750E-28    8.8362381203E-10
 8244.000000    7.6691632128E-26    1.1790581970E-07
 8245.000000    1.0105355759E-25    1.5535987709E-07
 8246.000000    9.9153114821E-28    1.5243813379E-09
 8247.000000    1.4455543335E-27    2.2223972014E-09
 8248.000000    7.5413898146E-26    1.1594142974E-07
 8249.000000    9.5837028916E-27    1.4733997880E-08
 8250.000000    1.3388914005E-27    2.0584134629E-09
 8251.000000    5.0868383865E-26    7.8205122646E-08
 8252.000000    8.8872198433E-28    1.3663223893E-09
 8253.000000    9.8650732878E-27    1.5166577110E-08
 8254.000000    4.2305835772E-25    6.5041049544E-07
 8255.000000    1.4659331668E-27    2.2537276475E-09
 8256.000000    2.4302643645E-27    3.7362917443E-09
 8257.000000    1.4026278036E-25    2.1564018958E-07
 8258.000000    2.9122890248E-26    4.4773571137E-08
 8259.000000    5.7095790024E-27    8.7779145357E-09
 8260.000000    2.2305998650E-26    3.4293272709E-08
 8261.000000    6.0830720378E-26    9.3521232370E-08
 8262.000000    3.3245666612E-25    5.1111933135E-07
 8263.000000    3.2584802973E-26    5.0095920477E-08
 8264.000000    1.2262182181E-26    1.8851895588E-08
 8265.000000    3.5951923352E-23    5.5272535933E-05
 8266.000000    6.6444016097E-27    1.0215112086E-08
 8267.000000    2.7573415392E-26    4.2391406384E-08
 8268.000000    3.0218129710E-26    4.6457393779E-08
 8269.000000    6.6313353335E-26    1.0195023975E-07
 8270.000000    2.7319688238E-24    4.2001325911E-06
 8271.000000    1.2860961417E-26    1.9772459601E-08
 8272.000000    2.7231378951E-26    4.1865559093E-08
 8273.000000    1.4011641845E-26    2.1541517259E-08
 8274.000000    9.1789371044E-27    1.4111710408E-08
 8275.000000    8.8656244633E-26    1.3630023126E-07
 8276.000000    1.4693371015E-26    2.2589608612E-08
 8277.000000    6.6632824570E-24    1.0244139526E-05
 8278.000000    3.9161845463E-27    6.0207474560E-09
 8279.000000    4.2910160493E-25    6.5970139192E-07
 8280.000000    4.2667490631E-27    6.5597058216E-09
 8281.000000    9.9023681547E-26    1.5223914290E-07
 8282.000000    5.3623549287E-27    8.2440917718E-09
 8283.000000    1.4718912198E-25    2.2628875663E-07
 8284.000000    1.0699666489E-26    1.6449681834E-08
 8285.000000    5.6962316454E-26    8.7573942909E-08
 8286.000000    7.2239012001E-27    1.1106035545E-08
 8287.000000    1.3392324245E-25    2.0589377536E-07
 8288.000000    1.5836536660E-26    2.4347113033E-08
 8289.000000    2.0014759689E-23    3.0770718810E-05
 8290.000000    1.4730953635E-26    2.2647388185E-08
 8291.000000    8.5540074099E-25    1.3150942644E-06
 8292.000000    1.9411449079E-26    2.9843188256E-08
 8293.000000    4.9766448495E-26    7.6511005706E-08
 8294.000000    1.3622644074E-27    2.0943471556E-09
 8295.000000    9.8325660187E-27    1.5116600391E-08
 8296.000000    6.1725804091E-26    9.4897335290E-08
 8297.000000    9.5120561447E-27    1.4623848074E-08
 8298.000000    2.2024828683E-26    3.3861001619E-08
 8299.000000    3.2362624256E-25    4.9754342614E-07
 8300.000000    2.9231151512E-25    4.4940012152E-07
 8301.000000    6.3022696789E-26    9.6891179891E-08
 8302.000000    3.9850874975E-26    6.1266789470E-08
 8303.000000    3.7681256795E-26    5.7931215524E-08
 8304.000000    5.0561753624E-26    7.7733708895E-08
 8305.000000    1.3026740047E-25    2.0027327893E-07
 8306.000000    5.1455120638E-23    7.9107172559E-05
 8307.000000    8.6504618912E-26    1.3299231895E-07
 8308.000000    9.9430090128E-25    1.5286395600E-06
 8309.000000    1.6271386752E-25    2.5015652157E-07
 8310.000000    3.4966179640E-26    5.3757052208E-08
 8311.000000    0.0000000000E+00    0.0000000000E+00
 8312.000000    0.0000000000E+00    0.0000000000E+00
 8313.000000    0.0000000000E+00    0.0000000000E+00
 8314.000000    0.0000000000E+00    0.0000000000E+00
 8315.000000    0.0000000000E+00    0.0000000000E+00
 8316.000000    0.0000000000E+00    0.0000000000E+00
 8317.000000    0.0000000000E+00    0.0000000000E+00
 8318.000000    0.0000000000E+00    0.0000000000E+00
 8319.000000    0.0000000000E+00    0.0000000000E+00
 8320.000000    0.0000000000E+00    0.0000000000E+00
 8321.000000    0.0000000000E+00    0.0000000000E+00
 8322.000000    0.0000000000E+00    0.0000000000E+00
 8323.000000    0.0000000000E+00    0.0000000000E+00
 8324.000000    0.0000000000E+00    0.0000000000E+00
 8325.000000    0.0000000000E+00    0.0000000000E+00
 8326.000000    0.0000000000E+00    0.0000000000E+00
 8327.000000    0.0000000000E+00    0.0000000000E+00
 8328.000000    0.0000000000E+00    0.0000000000E+00
 8329.000000    0.0000000000E+00    0.0000000000E+00
 8330.000000    0.0000000000E+00    0.0000000000E+00
 8331.000000    0.0000000000E+00    0.0000000000E+00
 8332.000000    0.0000000000E+00    0.0000000000E+00
 8333.000000    0.0000000000E+00    0.0000000000E+00
 8334.000000    0.0000000000E+00    0.0000000000E+00
 8335.000000    0.0000000000E+00    0.0000000000E+00
 8336.000000    0.0000000000E+00    0.0000000000E+00
 8337.000000    0.0000000000E+00    0.0000000000E+00
 8338.000000    0.0000000000E+00    0.0000000000E+00
 8339.000000    0.0000000000E+00    0.0000000000E+00
 8340.000000    0.0000000000E+00    0.0000000000E+00
 8341.000000    0.0000000000E+00    0.0000000000E+00
 8342.000000    0.0000000000E+00    0.0000000000E+00
 8343.000000    0.0000000000E+00    0.0000000000E+00
 8344.000000    0.0000000000E+00    0.0000000000E+00
 8345.000000    0.0000000000E+00    0.0000000000E+00
 8346.000000    0.0000000000E+00    0.0000000000E+00
 8347.000000    0.0000000000E+00    0.0000000000E+00
 8348.000000    0.0000000000E+00    0.0000000000E+00
 8349.000000    0.0000000000E+00    0.0000000000E+00
 8350.000000    0.0000000000E+00    0.0000000000E+00
 8351.000000    0.0000000000E+00    0.0000000000E+00
 8352.000000    0.0000000000E+00    0.0000000000E+00
 8353.000000    0.0000000000E+00    0.0000000000E+00
 8354.000000    0.0000000000E+00    0.0000000000E+00
 8355.000000    0.0000000000E+00    0.0000000000E+00
 8356.000000    0.0000000000E+00    0.0000000000E+00
 8357.000000    0.0000000000E+00    0.0000000000E+00
 8358.000000    0.0000000000E+00    0.0000000000E+00
 8359.000000    0.0000000000E+00    0.0000000000E+00
 8360.000000    0.0000000000E+00    0.0000000000E+00
 8361.000000    0.0000000000E+00    0.0000000000E+00
 8362.000000    0.0000000000E+00    0.0000000000E+00
 8363.000000    0.0000000000E+00    0.0000000000E+00
 8364.000000    0.0000000000E+00    0.0000000000E+00
 8365.000000    0.0000000000E+00    0.0000000000E+00
 8366.000000    0.0000000000E+00    0.0000000000E+00
 8367.000000    0.0000000000E+00    0.0000000000E+00
 8368.000000    0.0000000000E+00    0.0000000000E+00
 8369.000000    0.0000000000E+00    0.0000000000E+00
 8370.000000    0.0000000000E+00    0.0000000000E+00
 8371.000000    0.0000000000E+00    0.0000000000E+00
 8372.000000    0.0000000000E+00    0.0000000000E+00
 8373.000000    0.0000000000E+00    0.0000000000E+00
 8374.000000    0.0000000000E+00    0.0000000000E+00
 8375.000000    0.0000000000E+00    0.0000000000E+00
 8376.000000    0.0000000000E+00    0.0000000000E+00
 8377.000000    0.0000000000E+00    0.0000000000E+00
 8378.000000    0.0000000000E+00    0.0000000000E+00
 8379.000000    0.0000000000E+00    0.0000000000E+00
 8380.000000    0.0000000000E+00    0.0000000000E+00
 8381.000000    0.0000000000E+00    0.0000000000E+00
 8382.000000    0.0000000000E+00    0.0000000000E+00
 8383.000000    0.0000000000E+00    0.0000000000E+00
 8384.000000    0.0000000000E+00    0.0000000000E+00
 8385.000000    0.0000000000E+00    0.0000000000E+00
 8386.000000    0.0000000000E+00    0.0000000000E+00
 8387.000000    0.0000000000E+00    0.0000000000E+00
 8388.000000    0.0000000000E+00    0.0000000000E+00
 8389.000000    0.0000000000E+00    0.0000000000E+00
 8390.000000    0.0000000000E+00    0.0000000000E+00
 8391.000000    0.0000000000E+00    0.0000000000E+00
 8392.000000    0.0000000000E+00    0.0000000000E+00
 8393.000000    0.0000000000E+00    0.0000000000E+00
 8394.000000    0.0000000000E+00    0.0000000000E+00
 8395.000000    0.0000000000E+00    0.0000000000E+00
 8396.000000    0.0000000000E+00    0.0000000000E+00
 8397.000000    0.0000000000E+00    0.0000000000E+00
 8398.000000    0.0000000000E+00    0.0000000000E+00
 8399.000000    0.0000000000E+00    0.0000000000E+00
 8400.000000    0.0000000000E+00    0.0000000000E+00
 8401.000000    0.0000000000E+00    0.0000000000E+00
 8402.000000    0.0000000000E+00    0.0000000000E+00
 8403.000000    0.0000000000E+00    0.0000000000E+00
 8404.000000    0.0000000000E+00    0.0000000000E+00
 8405.000000    0.0000000000E+00    0.0000000000E+00
 8406.000000    0.0000000000E+00    0.0000000000E+00
 8407.000000    0.0000000000E+00    0.0000000000E+00
 8408.000000    0.0000000000E+00    0.0000000000E+00
 8409.000000    0.0000000000E+00    0.0000000000E+00
 8410.000000    0.0000000000E+00    0.0000000000E+00
 8411.000000    0.0000000000E+00    0.0000000000E+00
 8412.000000    0.0000000000E+00    0.0000000000E+00
 8413.000000    0.0000000000E+00    0.0000000000E+00
 8414.000000    0.0000000000E+00    0.0000000000E+00
 8415.000000    0.0000000000E+00    0.0000000000E+00
 8416.000000    0.0000000000E+00    0.0000000000E+00
 8417.000000    0.0000000000E+00    0.0000000000E+00
 8418.000000    0.0000000000E+00    0.0000000000E+00
 8419.000000    0.0000000000E+00    0.0000000000E+00
 8420.000000    0.0000000000E+00    0.0000000000E+00
 8421.000000    0.0000000000E+00    0.0000000000E+00
 8422.000000    0.0000000000E+00    0.0000000000E+00
 8423.000000    0.0000000000E+00    0.0000000000E+00
 8424.000000    0.0000000000E+00    0.0000000000E+00
 8425.000000    0.0000000000E+00    0.0000000000E+00
 8426.000000    0.0000000000E+00    0.0000000000E+00
 8427.000000    0.0000000000E+00    0.0000000000E+00
 8428.000000    0.0000000000E+00    0.0000000000E+00
 8429.000000    0.0000000000E+00    0.0000000000E+00
 8430.000000    0.0000000000E+00    0.0000000000E+00
 8431.000000    0.0000000000E+00    0.0000000000E+00
 8432.000000    0.0000000000E+00    0.0000000000E+00
 8433.000000    0.0000000000E+00    0.0000000000E+00
 8434.000000    0.0000000000E+00    0.0000000000E+00
 8435.000000    0.0000000000E+00    0.0000000000E+00
 8436.000000    0.0000000000E+00    0.0000000000E+00
 8437.000000    0.0000000000E+00    0.0000000000E+00
 8438.000000    0.0000000000E+00    0.0000000000E+00
 8439.000000    0.0000000000E+00    0.0000000000E+00
 8440.000000    0.0000000000E+00    0.0000000000E+00
 8441.000000    0.0000000000E+00    0.0000000000E+00
 8442.000000    0.0000000000E+00    0.0000000000E+00
 8443.000000    0.0000000000E+00    0.0000000000E+00
 8444.000000    0.0000000000E+00    0.0000000000E+00
 8445.000000    0.0000000000E+00    0.0000000000E+00
 8446.000000    0.0000000000E+00    0.0000000000E+00
 8447.000000    0.0000000000E+00    0.0000000000E+00
 8448.000000    0.0000000000E+00    0.0000000000E+00
 8449.000000    0.0000000000E+00    0.0000000000E+00
 8450.000000    0.0000000000E+00    0.0000000000E+00
 8451.000000    0.0000000000E+00    0.0000000000E+00
 8452.000000    0.0000000000E+00    0.0000000000E+00
 8453.000000    0.0000000000E+00    0.0000000000E+00
 8454.000000    0.0000000000E+00    0.0000000000E+00
 8455.000000    0.0000000000E+00    0.0000000000E+00
 8456.000000    0.0000000000E+00    0.0000000000E+00
 8457.000000    0.0000000000E+00    0.0000000000E+00
 8458.000000    0.0000000000E+00    0.0000000000E+00
 8459.000000    0.0000000000E+00    0.0000000000E+00
 8460.000000    0.0000000000E+00    0.0000000000E+00
 8461.000000    0.0000000000E+00    0.0000000000E+00
 8462.000000    0.0000000000E+00    0.0000000000E+00
 8463.000000    0.0000000000E+00    0.0000000000E+00
 8464.000000    0.0000000000E+00    0.0000000000E+00
 8465.000000    0.0000000000E+00    0.0000000000E+00
 8466.000000    0.0000000000E+00    0.0000000000E+00
 8467.000000    0.0000000000E+00    0.0000000000E+00
 8468.000000    0.0000000000E+00    0.0000000000E+00
 8469.000000    0.0000000000E+00    0.0000000000E+00
 8470.000000    0.0000000000E+00    0.0000000000E+00
 8471.000000    0.0000000000E+00    0.0000000000E+00
 8472.000000    0.0000000000E+00    0.0000000000E+00
 8473.000000    0.0000000000E+00    0.0000000000E+00
 8474.000000    0.0000000000E+00    0.0000000000E+00
 8475.000000    0.0000000000E+00    0.0000000000E+00
 8476.000000    0.0000000000E+00    0.0000000000E+00
 8477.000000    0.0000000000E+00    0.0000000000E+00
 8478.000000    0.0000000000E+00    0.0000000000E+00
 8479.000000    0.0000000000E+00    0.0000000000E+00
 8480.000000    0.0000000000E+00    0.0000000000E+00
 8481.000000    0.0000000000E+00    0.0000000000E+00
 8482.000000    0.0000000000E+00    0.0000000000E+00
 8483.000000    0.0000000000E+00    0.0000000000E+00
 8484.000000    0.0000000000E+00    0.0000000000E+00
 8485.000000    0.0000000000E+00    0.0000000000E+00
 8486.000000    0.0000000000E+00    0.0000000000E+00
 8487.000000    0.0000000000E+00    0.0000000000E+00
 8488.000000    0.0000000000E+00    0.0000000000E+00
 8489.000000    0.0000000000E+00    0.0000000000E+00
 8490.000000    0.0000000000E+00    0.0000000000E+00
 8491.000000    0.0000000000E+00    0.0000000000E+00
 8492.000000    0.0000000000E+00    0.0000000000E+00
 8493.000000    0.0000000000E+00    0.0000000000E+00
 8494.000000    0.0000000000E+00    0.0000000000E+00
 8495.000000    0.0000000000E+00    0.0000000000E+00
 8496.000000    0.0000000000E+00    0.0000000000E+00
 8497.000000    0.0000000000E+00    0.0000000000E+00
 8498.000000    0.0000000000E+00    0.0000000000E+00
 8499.000000    0.0000000000E+00    0.0000000000E+00
 8500.000000    0.0000000000E+00    0.0000000000E+00
 8501.000000    0.0000000000E+00    0.0000000000E+00
 8502.000000    0.0000000000E+00    0.0000000000E+00
 8503.000000    0.0000000000E+00    0.0000000000E+00
 8504.000000    0.0000000000E+00    0.0000000000E+00
 8505.000000    0.0000000000E+00    0.0000000000E+00
 8506.000000    0.0000000000E+00    0.0000000000E+00
 8507.000000    0.0000000000E+00    0.0000000000E+00
 8508.000000    0.0000000000E+00    0.0000000000E+00
 8509.000000    0.0000000000E+00    0.0000000000E+00
 8510.000000    0.0000000000E+00    0.0000000000E+00
 8511.000000    0.0000000000E+00    0.0000000000E+00
 8512.000000    0.0000000000E+00    0.0000000000E+00
 8513.000000    0.0000000000E+00    0.0000000000E+00
 8514.000000    0.0000000000E+00    0.0000000000E+00
 8515.000000    0.0000000000E+00    0.0000000000E+00
 8516.000000    0.0000000000E+00    0.0000000000E+00
 8517.000000    0.0000000000E+00    0.0000000000E+00
 8518.000000    0.0000000000E+00    0.0000000000E+00
 8519.000000    0.0000000000E+00    0.0000000000E+00
 8520.000000    0.0000000000E+00    0.0000000000E+00
 8521.000000    0.0000000000E+00    0.0000000000E+00
 8522.000000    0.0000000000E+00    0.0000000000E+00
 8523.000000    0.0000000000E+00    0.0000000000E+00
 8524.000000    0.0000000000E+00    0.0000000000E+00
 8525.000000    0.0000000000E+00    0.0000000000E+00
 8526.000000    0.0000000000E+00    0.0000000000E+00
 8527.000000    0.0000000000E+00    0.0000000000E+00
 8528.000000    0.0000000000E+00    0.0000000000E+00
 8529.000000    0.0000000000E+00    0.0000000000E+00
 8530.000000    0.0000000000E+00    0.0000000000E+00
 8531.000000    0.0000000000E+00    0.0000000000E+00
 8532.000000    0.0000000000E+00    0.0000000000E+00
 8533.000000    0.0000000000E+00    0.0000000000E+00
 8534.000000    0.0000000000E+00    0.0000000000E+00
 8535.000000    0.0000000000E+00    0.0000000000E+00
 8536.000000    0.0000000000E+00    0.0000000000E+00
 8537.000000    0.0000000000E+00    0.0000000000E+00
 8538.000000    0.0000000000E+00    0.0000000000E+00
 8539.000000    0.0000000000E+00    0.0000000000E+00
 8540.000000    0.0000000000E+00    0.0000000000E+00
 8541.000000    0.0000000000E+00    0.0000000000E+00
 8542.000000    0.0000000000E+00    0.0000000000E+00
 8543.000000    0.0000000000E+00    0.0000000000E+00
 8544.000000    0.0000000000E+00    0.0000000000E+00
 8545.000000    0.0000000000E+00    0.0000000000E+00
 8546.000000    0.0000000000E+00    0.0000000000E+00
 8547.000000    0.0000000000E+00    0.0000000000E+00
 8548.000000    0.0000000000E+00    0.0000000000E+00
 8549.000000    0.0000000000E+00    0.0000000000E+00
 8550.000000    0.0000000000E+00    0.0000000000E+00
 8551.000000    0.0000000000E+00    0.0000000000E+00
 8552.000000    0.0000000000E+00    0.0000000000E+00
 8553.000000    0.0000000000E+00    0.0000000000E+00
 8554.000000    0.0000000000E+00    0.0000000000E+00
 8555.000000    0.0000000000E+00    0.0000000000E+00
 8556.000000    0.0000000000E+00    0.0000000000E+00
 8557.000000    0.0000000000E+00    0.0000000000E+00
 8558.000000    0.0000000000E+00    0.0000000000E+00
 8559.000000    0.0000000000E+00    0.0000000000E+00
 8560.000000    0.0000000000E+00    0.0000000000E+00
 8561.000000    0.0000000000E+00    0.0000000000E+00
 8562.000000    0.0000000000E+00    0.0000000000E+00
 8563.000000    0.0000000000E+00    0.0000000000E+00
 8564.000000    0.0000000000E+00    0.0000000000E+00
 8565.000000    0.0000000000E+00    0.0000000000E+00
 8566.000000    0.0000000000E+00    0.0000000000E+00
 8567.000000    0.0000000000E+00    0.0000000000E+00
 8568.000000    0.0000000000E+00    0.0000000000E+00
 8569.000000    0.0000000000E+00    0.0000000000E+00
 8570.000000    0.0000000000E+00    0.0000000000E+00
 8571.000000    0.0000000000E+00    0.0000000000E+00
 8572.000000    0.0000000000E+00    0.0000000000E+00
 8573.000000    0.0000000000E+00    0.0000000000E+00
 8574.000000    0.0000000000E+00    0.0000000000E+00
 8575.000000    0.0000000000E+00    0.0000000000E+00
 8576.000000    0.0000000000E+00    0.0000000000E+00
 8577.000000    0.0000000000E+00    0.0000000000E+00
 8578.000000    0.0000000000E+00    0.0000000000E+00
 8579.000000    0.0000000000E+00    0.0000000000E+00
 8580.000000    0.0000000000E+00    0.0000000000E+00
 8581.000000    0.0000000000E+00    0.0000000000E+00
 8582.000000    0.0000000000E+00    0.0000000000E+00
 8583.000000    0.0000000000E+00    0.0000000000E+00
 8584.000000    0.0000000000E+00    0.0000000000E+00
 8585.000000    0.0000000000E+00    0.0000000000E+00
 8586.000000    0.0000000000E+00    0.0000000000E+00
 8587.000000    0.0000000000E+00    0.0000000000E+00
 8588.000000    0.0000000000E+00    0.0000000000E+00
 8589.000000    0.0000000000E+00    0.0000000000E+00
 8590.000000    0.0000000000E+00    0.0000000000E+00
 8591.000000    0.0000000000E+00    0.0000000000E+00
 8592.000000    0.0000000000E+00    0.0000000000E+00
 8593.000000    0.0000000000E+00    0.0000000000E+00
 8594.000000    0.0000000000E+00    0.0000000000E+00
 8595.000000    0.0000000000E+00    0.0000000000E+00
 8596.000000    0.0000000000E+00    0.0000000000E+00
 8597.000000    0.0000000000E+00    0.0000000000E+00
 8598.000000    0.0000000000E+00    0.0000000000E+00
 8599.000000    0.0000000000E+00    0.0000000000E+00
 8600.000000    0.0000000000E+00    0.0000000000E+00
 8601.000000    0.0000000000E+00    0.0000000000E+00
 8602.000000    0.0000000000E+00    0.0000000000E+00
 8603.000000    0.0000000000E+00    0.0000000000E+00
 8604.000000    0.0000000000E+00    0.0000000000E+00
 8605.000000    0.0000000000E+00    0.0000000000E+00
 8606.000000    0.0000000000E+00    0.0000000000E+00
 8607.000000    0.0000000000E+00    0.0000000000E+00
 8608.000000    0.0000000000E+00    0.0000000000E+00
 8609.000000    0.0000000000E+00    0.0000000000E+00
 8610.000000    0.0000000000E+00    0.0000000000E+00
 8611.000000    0.0000000000E+00    0.0000000000E+00
 8612.000000    0.0000000000E+00    0.0000000000E+00
 8613.000000    0.0000000000E+00    0.0000000000E+00
 8614.000000    0.0000000000E+00    0.0000000000E+00
 8615.000000    0.0000000000E+00    0.0000000000E+00
 8616.000000    0.0000000000E+00    0.0000000000E+00
 8617.000000    0.0000000000E+00    0.0000000000E+00
 8618.000000    0.0000000000E+00    0.0000000000E+00
 8619.000000    0.0000000000E+00    0.0000000000E+00
 8620.000000    0.0000000000E+00    0.0000000000E+00
 8621.000000    0.0000000000E+00    0.0000000000E+00
 8622.000000    0.0000000000E+00    0.0000000000E+00
 8623.000000    0.0000000000E+00    0.0000000000E+00
 8624.000000    0.0000000000E+00    0.0000000000E+00
 8625.000000    0.0000000000E+00    0.0000000000E+00
 8626.000000    0.0000000000E+00    0.0000000000E+00
 8627.000000    0.0000000000E+00    0.0000000000E+00
 8628.000000    0.0000000000E+00    0.0000000000E+00
 8629.000000    0.0000000000E+00    0.0000000000E+00
 8630.000000    0.0000000000E+00    0.0000000000E+00
 8631.000000    0.0000000000E+00    0.0000000000E+00
 8632.000000    0.0000000000E+00    0.0000000000E+00
 8633.000000    0.0000000000E+00    0.0000000000E+00
 8634.000000    0.0000000000E+00    0.0000000000E+00
 8635.000000    0.0000000000E+00    0.0000000000E+00
 8636.000000    0.0000000000E+00    0.0000000000E+00
 8637.000000    1.7358295391E-31    2.6686666979E-13
 8638.000000    1.9227155275E-29    2.9559854710E-11
 8639.000000    2.5309071743E-31    3.8910201373E-13
 8640.000000    5.4232880945E-29    8.3377705039E-11
 8641.000000    3.8412643826E-31    5.9055650943E-13
 8642.000000    1.4986207791E-27    2.3039816272E-09
 8643.000000    6.0366852418E-31    9.2808081138E-13
 8644.000000    1.5802752806E-28    2.4295173690E-10
 8645.000000    9.9440669916E-31    1.5288022138E-12
 8646.000000    2.7739607345E-29    4.2646910118E-11
 8647.000000    1.7546135741E-30    2.6975452988E-12
 8648.000000    1.1416023875E-29    1.7551010656E-11
 8649.000000    3.4614110421E-30    5.3215780511E-12
 8650.000000    7.0288402486E-30    1.0806148573E-11
 8651.000000    8.3950801405E-30    1.2906607643E-11
 8652.000000    1.1252063417E-30    1.7298937625E-12
 8653.000000    3.3306834989E-29    5.1205973482E-11
 8654.000000    1.9226559419E-30    2.9558938640E-12
 8655.000000    5.7695798922E-27    8.8701599854E-09
 8656.000000    3.6511315748E-30    5.6132546565E-12
 8657.000000    5.7279117007E-29    8.8060992510E-11
 8658.000000    8.4628355503E-30    1.3010774903E-11
 8659.000000    1.4736059721E-29    2.2655238288E-11
 8660.000000    3.3608191367E-29    5.1669279187E-11
 8661.000000    3.0014611399E-30    4.6144504449E-12
 8662.000000    2.3487386728E-26    3.6109540349E-08
 8663.000000    6.2325414105E-30    9.5819176542E-12
 8664.000000    4.0459779361E-29    6.2202919902E-11
 8665.000000    2.0271446723E-29    3.1165349804E-11
 8666.000000    2.7630783309E-30    4.2479603897E-12
 8667.000000    7.5865252769E-28    1.1663534295E-09
 8668.000000    5.7814806547E-30    8.8884562339E-12
 8669.000000    3.7646722062E-29    5.7878121779E-11
 8670.000000    2.1635625115E-29    3.3262639522E-11
 8671.000000    2.3030715877E-30    3.5407453961E-12
 8672.000000    1.5886580000E-27    2.4424049733E-09
 8673.000000    4.8597093897E-30    7.4713238354E-12
 8674.000000    8.5504173384E-30    1.3145423263E-11
 8675.000000    3.9389033150E-29    6.0556753219E-11
 8676.000000    1.9180636090E-31    2.9488336051E-13
 8677.000000    1.8028678966E-30    2.7717315600E-12
